"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","Feature 9","Feature 10","Buggy"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java","1","141","2","70","3","71","1","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java","0","224","0","112","0","112","0","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java","1","250","2","6","3","9","1","13","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java","2","171","85","85","86","86","2","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java","2","312","77","24","85","27","2","10","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java","2","175","87","87","92","92","2","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java","2","274","137","137","138","138","2","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java","2","321","121","4","7","16","2","32","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java","2","76","4","18","1","21","2","4","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java","1","48","5","24","0","26","1","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java","0","119","0","17","0","19","0","4","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java","0","3680","0","525","0","529","0","7","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java","2","622","11","3","24","15","3","29","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java","2","43","21","21","23","23","2","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java","1","91","45","15","0","1","1","3","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java","1","459","3","76","4","88","2","6","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java","1","296","3","42","3","54","1","7","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java","0","246","0","41","0","44","0","6","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java","0","123","0","41","0","43","0","3","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java","0","51","0","51","0","51","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java","0","67","0","22","0","24","0","3","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java","1","324","2","36","2","46","1","9","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java","0","157","0","0","0","3","0","3","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java","0","134","0","0","0","3","0","3","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java","0","83","0","87","0","9","0","7","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java","0","41","0","20","0","21","0","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java","0","152","0","76","0","77","0","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java","0","70","0","70","0","70","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java","1","600","2","200","9","203","1","3","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java","0","80","0","40","0","40","0","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java","1","236","2","3","4","20","1","13","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java","0","49","0","0","0","1","0","3","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java","0","44","0","3","0","6","0","3","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java","0","126","0","9","0","10","0","4","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java","0","137","0","69","0","69","0","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java","0","36","0","0","0","3","0","3","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java","0","118","0","1","0","2","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java","0","43","0","43","0","43","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java","0","117","0","6","0","12","0","5","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java","0","39","0","39","0","39","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java","0","219","0","44","0","50","0","5","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java","0","56","0","8","0","17","0","2","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java","0","41","0","41","0","41","0","1","null","null","null"
"3","bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java","1","88","3","44","3","44","1","2","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java","1","429","429","429","429","429","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java","1","70","70","70","70","70","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java","1","63","63","63","63","63","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContext.java","1","96","96","96","96","96","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java","1","30","30","30","30","30","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheMap.java","1","94","94","94","94","94","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java","1","104","104","104","104","104","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java","1","592","592","592","592","592","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java","1","1014","1014","1014","1014","1014","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java","1","147","147","147","147","147","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java","1","266","266","266","266","266","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java","1","785","785","785","785","785","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java","1","400","400","400","400","400","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/ObjectMessageImpl.java","1","152","152","152","152","152","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java","1","677","677","677","677","677","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/TextMessageImpl.java","1","122","122","122","122","122","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/MessagingSessionFacade.java","1","379","379","379","379","379","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java","1","55","55","55","55","55","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java","1","166","166","166","166","166","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java","1","46","46","46","46","46","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java","1","23","23","23","23","23","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java","1","162","162","162","162","162","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java","1","58","58","58","58","58","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java","1","91","91","91","91","91","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java","1","461","461","461","461","461","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java","1","169","169","169","169","169","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java","1","51","51","51","51","51","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java","1","36","36","36","36","36","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java","1","235","235","235","235","235","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java","1","66","66","66","66","66","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java","1","59","59","59","59","59","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java","1","297","297","297","297","297","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java","2","1809","904","904","910","910","2","2","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java","1","58","58","58","58","58","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java","1","148","148","148","148","148","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java","2","562","281","281","282","282","2","2","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java","1","67","67","67","67","67","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java","1","106","106","106","106","106","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java","1","76","76","76","76","76","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java","2","204","102","102","102","102","2","2","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java","1","69","69","69","69","69","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java","1","291","291","291","291","291","1","1","null","null","null"
"3","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager.java","1","162","162","162","162","162","1","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java","0","38","0","38","0","38","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java","0","44","0","14","0","17","0","3","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java","0","81","0","20","0","21","0","4","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java","0","342","0","43","0","46","0","8","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java","1","127","3","21","4","22","1","6","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java","1","134","6","16","8","19","1","8","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java","0","172","0","34","0","36","0","5","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java","0","42","0","21","0","21","0","2","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java","0","149","0","25","0","29","0","6","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java","0","154","0","26","0","27","0","6","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java","0","51","0","17","0","21","0","3","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java","0","162","0","27","0","29","0","6","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java","0","67","0","33","0","35","0","2","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java","0","33","0","33","0","33","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java","0","34","0","34","0","34","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java","0","31","0","31","0","31","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java","0","31","0","31","0","31","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java","0","35","0","17","0","18","0","2","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java","0","36","0","18","0","18","0","2","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java","0","141","0","141","0","141","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java","0","76","0","76","0","76","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java","0","106","0","15","0","23","0","7","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java","0","64","0","10","0","14","0","6","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java","0","85","0","17","0","19","0","5","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java","0","165","0","11","0","40","0","14","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java","0","77","0","12","0","18","0","6","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java","0","65","0","65","0","65","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java","0","165","0","83","0","83","0","2","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java","0","63","0","31","0","32","0","2","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java","0","49","0","49","0","49","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java","0","144","0","144","0","144","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java","0","113","0","20","0","10","0","11","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java","0","136","0","11","0","28","0","12","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java","1","380","1","21","1","52","1","18","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java","0","562","0","281","0","281","0","2","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java","0","340","0","113","0","121","0","3","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java","0","345","0","173","0","173","0","2","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java","0","65","0","13","0","22","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java","0","83","0","83","0","83","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java","1","254","2","84","1","85","1","3","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java","0","334","0","334","0","334","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java","0","288","0","96","0","96","0","3","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java","0","117","0","39","0","196","0","3","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java","0","45","0","45","0","45","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java","0","43","0","43","0","43","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java","0","98","0","5","0","6","0","2","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java","0","323","0","80","0","82","0","4","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java","0","250","0","50","0","135","0","5","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java","0","45","0","22","0","22","0","2","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java","0","100","0","4","0","16","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java","1","199","2","40","2","40","1","5","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java","0","45","0","45","0","45","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java","0","38","0","19","0","19","0","2","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java","0","37","0","37","0","37","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java","0","60","0","30","0","36","0","2","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java","0","57","0","14","0","15","0","4","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java","0","22","0","22","0","22","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java","0","45","0","18","0","3","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java","0","65","0","32","0","37","0","2","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java","0","43","0","43","0","43","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java","0","43","0","21","0","23","0","2","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java","0","165","0","41","0","46","0","4","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java","0","45","0","45","0","45","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/util/Either.java","0","45","0","45","0","45","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java","0","89","0","44","0","45","0","2","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java","0","129","0","65","0","65","0","2","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/util/Option.java","0","39","0","39","0","39","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java","0","38","0","38","0","38","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java","0","51","0","25","0","27","0","2","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java","0","40","0","40","0","40","0","1","null","null","null"
"3","hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java","0","24","0","24","0","24","0","1","null","null","null"
"3","hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java","0","229","0","28","0","30","0","8","null","null","null"
"3","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java","0","15195","0","893","0","1767","0","17","null","null","null"
"3","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java","0","67","0","67","0","67","0","1","null","null","null"
"3","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java","0","138","0","69","0","70","0","2","null","null","null"
"3","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java","0","62","0","12","0","13","0","5","null","null","null"
"3","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java","0","90","0","30","0","30","0","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java","0","394","0","131","0","132","0","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java","2","935","2","85","4","100","2","11","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java","1","94","3","31","9","34","1","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java","1","299","1","60","2","69","1","5","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java","1","495","1","49","3","67","1","10","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java","0","111","0","111","0","111","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java","0","96","0","24","0","36","0","4","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java","0","96","0","16","0","22","0","6","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java","1","85","1","14","2","19","1","6","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java","1","91","0","22","2","34","1","4","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java","0","35","0","17","0","21","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java","2","536","13","29","13","31","3","19","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java","0","29","0","9","0","11","0","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java","0","100","0","100","0","100","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java","0","32","0","16","0","16","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java","0","81","0","27","0","27","0","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java","0","25","0","25","0","25","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java","0","26","0","26","0","26","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java","0","83","0","9","0","10","0","9","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java","1","854","21","37","63","51","3","23","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java","0","61","0","20","0","25","0","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java","0","27","0","13","0","14","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java","0","95","0","95","0","95","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java","0","65","0","22","0","22","0","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java","0","34","0","17","0","18","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java","0","43","0","14","0","17","0","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java","0","28","0","28","0","28","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java","0","81","0","16","0","19","0","5","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java","0","201","0","16","0","28","0","12","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java","0","193","0","64","0","70","0","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java","0","97","0","19","0","21","0","5","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java","0","34","0","34","0","34","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java","0","25","0","25","0","25","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java","0","44","0","44","0","44","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java","1","151","1","50","3","51","1","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java","0","192","0","48","0","54","0","4","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java","1","781","1","390","6","393","1","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java","0","144","0","48","0","57","0","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java","0","90","0","45","0","47","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java","0","87","0","43","0","45","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java","2","758","0","84","5","91","2","9","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java","1","473","0","25","1","29","1","19","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java","0","75","0","38","0","38","0","2","null","null","null"
